,Adjusted net savings (% of GNI),"Adolescent birth rate (births per 1,000 women ages 15-19)","Antenatal care coverage, at least one visit (%)",Birth registration (% under age 5),Child labour (% ages 5-14),"Child malnutrition, stunting (moderate or severe) (% under age 5)","Child marriage, women married by age 18 (% of women ages 20–24 years who are married or in union)",Coefficient of Human Inequality,Concentration index (exports) (value),"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",Current health expenditure (% of GDP),Domestic credit provided by financial sector (% of GDP),Education Index,Employment in agriculture (% of total employment),Employment in services (% of total employment),Employment to population ratio (% ages 15 and older),"Estimated gross national income per capita, female (2011 PPP$)","Estimated gross national income per capita, male (2011 PPP$)",Expected years of schooling (years),"Expected years of schooling, female (years)","Expected years of schooling, male (years)",Exports and imports (% of GDP),Female share of employment in senior and middle management (%),"Female share of graduates in science, mathematics, engineering, manufacturing and construction at tertiary level (%)","Foreign direct investment, net inflows (% of GDP)",Forest area (% of total land area),"Forest area, change (%)",Fossil fuel energy consumption (% of total energy consumption),Fresh water withdrawals (% of total renewable water resources),Gender Development Index (GDI),Gender Inequality Index (GII),Government expenditure on education (% of GDP),Gross capital formation (% of GDP),Gross domestic product (GDP) per capita (2011 PPP $),"Gross domestic product (GDP), total (2011 PPP $ billions)","Gross enrolment ratio, pre-primary (% of preschool-age children)","Gross enrolment ratio, primary (% of primary school-age population)","Gross enrolment ratio, secondary (% of secondary school-age population)","Gross enrolment ratio, tertiary (% of tertiary school-age population)",Gross fixed capital formation (% of GDP),Gross national income (GNI) per capita (2011 PPP$),"HIV prevalence, adult (% ages 15-49), total",Homeless people due to natural disaster (average annual per million people),"Homicide rate (per 100,000 people)","Human Development Index (HDI), female","Human Development Index (HDI), male",Human Development Index (HDI),Income Index,"Income inequality, Gini coefficient","Income inequality, Palma ratio","Income inequality, quintile ratio","Income quintile ratio, average annual change (%)",Inequality in education (%),Inequality in income (%),Inequality in life expectancy (%),Inequality-adjusted education index,Inequality-adjusted HDI (IHDI),Inequality-adjusted income index,Inequality-adjusted life expectancy index,"Infants lacking immunization, DTP (% of one-year-olds)","Infants lacking immunization, measles (% of one-year-olds)",International inbound tourists (thousands),International student mobility (% of total tertiary enrolment),"Internet users, female (% of female population)","Internet users, total (% of population)","Labour force participation rate (% ages 15 and older), female","Labour force participation rate (% ages 15 and older), male",Labour force participation rate (% ages 15 and older),Life expectancy at birth (years),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Life expectancy Index,"Literacy rate, adult (% ages 15 and older)","Malaria incidence (per 1,000 people at risk)",Mandatory paid maternity leave (days),"Maternal mortality ratio (deaths per 100,000 live births)",Mean years of schooling (years),"Mean years of schooling, female (years)","Mean years of schooling, male (years)",Median age (years),Mobile phone subscriptions (per 100 people),"Mortality rate attributed to household and ambient air pollution (per 100,000 population)","Mortality rate attributed to unsafe water, sanitation and hygiene services (per 100,000 population)","Mortality rate, female adult (per 1,000 people)","Mortality rate, infant (per 1,000 live births)","Mortality rate, male adult (per 1,000 people)","Mortality rate, under-five (per 1,000 live births)",MPI 2018_ Contribution to Education,MPI 2018_ Contribution to Health,MPI 2018_ Contribution to Standard of Living,Multidimensional poverty index (MPI),"Net migration rate (per 1,000 people)",Net official development assistance received (% of GNI),Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),Old age pension recipients (% of statutory pension age population),Overall loss in HDI due to inequality (%),"Overall loss in HDI value due to inequality, average annual change (%)","Population in multidimensional poverty, headcount (%)","Population in multidimensional poverty, headcount (thousands) (for the year of survey)","Population in multidimensional poverty, headcount (thousands) (projections for 2016)","Population in multidimensional poverty, intensity of deprivation (%)",Population in severe multidimensional poverty (%),"Population living below income poverty line, PPP $1",Population using improved drinking-water sources (%),Population using improved sanitation facilities (%),Population vulnerable to multidimensional poverty (%),Population with at least some secondary education (% ages 25 and older),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)","Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Population, total (millions)","Population, under age 5 (millions)","Population, urban (%)",Primary school dropout rate (% of primary school cohort),Primary school teachers trained to teach (%),"Prison population (per 100,000 people)",Private capital flows (% of GDP),Programme for International Student Assessment (PISA) score in mathematics,Programme for International Student Assessment (PISA) score in reading,Programme for International Student Assessment (PISA) score in science,Proportion of births attended by skilled health personnel (%),"Pupil-teacher ratio, primary school (number of pupils per teacher)",Ratio of education and health expenditure to military expenditure,Red List Index (value),Refugees by country of origin (thousands),"Remittances, inflows (% of GDP)",Renewable energy consumption (% of total final energy consumption),Research and development expenditure (% of GDP),Rural population with access to electricity (%),Sex ratio at birth (male to female births),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Share of seats in parliament (% held by women),Skilled labour force (% of labour force),"Suicide rate, female (per 100,000 people)","Suicide rate, male (per 100,000 people)",Survival rate to the last grade of lower secondary general education (%),"Total debt service (% of exports of goods, services and primary income)",Total unemployment rate (female to male ratio),"Tuberculosis incidence (per 100,000 people)","Unemployment, total (% of labour force)","Unemployment, youth (% ages 15–24)","Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)","Violence against women ever experienced, intimate partner (% of female population ages 15 and older)","Violence against women ever experienced, nonintimate partner (% of female population ages 15 and older)",Vulnerable employment (% of total employment),Working poor at PPP$3,Young age (0-14) dependency ratio (per 100 people ages 15-64),Youth not in school or employment (% ages 15-24),Youth unemployment rate (female to male ratio)
 Guinea-Bissau,-15.7,91.3,,373.0,8.11,1.05,,39.1,0.875,,6.9,23.9,0.389,83.7,9.3,67.1,1212.0,1766.0,10.5,,,59.8,,,1.8,70.1,70.1,,,,,,8.1,1446.0,2.6,,,,,9.4,1485.0,3.3,373.0,9.6,,,0.449,0.408,39.1,39.1,39.1,8.1,40.3,32.5,44.6,0.23199999999999998,0.272,0.275,0.315,5.0,19.0,44.0,,,3.5,65.3,78.0,71.5,57.0,58.7,55.3,0.569,,73.6,,549.0,2.9,,,18.9,70.0,,,245.0,59.6,296.0,91.3,-1.2,-1.2,-1.2,-1.2,-1.2,8.9,5.2,78.0,39.3,8.1,-1.2,-1.2,-1.2,-1.2,-1.2,-1.2,69.2,21.5,-1.2,,,,1.0,0.1,1.8,0.3,42.1,,,9.6,-2.2,,,,,,,,9.6,8.11,86.9,,4.0,1.03,29.2,13.7,,5.8,13.6,,0.7,1.19,373.0,6.2,11.5,,,,64.2,77.8,75.2,,1.05
 Guyana,4.6,88.0,,93.0,9.56,1.24,,18.5,0.365,,4.5,64.6,0.596,15.2,60.0,50.6,4441.0,10091.0,11.4,11.7,11.0,101.3,,,4.3,84.0,84.0,,,0.9470000000000001,0.509,,32.3,7077.0,5.4,,,,,32.3,7287.0,1.6,93.0,19.4,0.629,0.664,0.6509999999999999,0.648,18.5,18.5,18.5,32.3,10.5,24.4,20.7,0.534,0.529,0.489,0.568,4.0,1.0,207.0,,,34.0,40.2,74.7,57.5,66.5,68.9,64.3,0.716,,63.2,0.664,229.0,8.4,8.4,8.4,24.6,70.6,,,171.0,27.6,248.0,33.4,-7.2,-7.2,-7.2,-7.2,-7.2,1.0,7.7,74.7,18.7,32.3,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,95.1,86.2,-7.2,60.9,68.1,53.2,0.5,0.0,0.8,0.1,26.4,,,19.4,-4.0,,,,,,,,19.4,9.56,25.3,,81.0,1.05,37.2,30.4,,15.5,46.0,,5.3,1.81,93.0,11.9,26.6,,,,27.8,7.3,45.8,,1.24
 Haiti,22.1,39.4,,194.0,25.16,1.18,,39.2,0.517,,6.9,32.2,0.426,42.6,45.4,58.1,1391.0,1930.0,9.1,8.8,9.5,70.6,,,1.2,3.5,3.5,,,0.8809999999999999,0.593,,41.1,1651.0,17.7,,,,,41.1,1658.0,2.1,194.0,,0.462,0.524,0.493,0.424,39.2,39.2,39.2,41.1,38.3,48.4,30.9,0.263,0.298,0.21899999999999997,0.45799999999999996,20.0,47.0,516.0,,,12.2,63.2,72.2,67.6,63.1,65.2,60.9,0.662,,11.3,0.524,359.0,5.2,3.9,6.6,23.0,68.2,,,213.0,52.2,275.0,68.9,-2.9,-2.9,-2.9,-2.9,-2.9,11.9,7.5,72.2,39.6,41.1,-2.9,-2.9,-2.9,-2.9,-2.9,-2.9,64.2,30.5,-2.9,32.0,25.7,38.7,6.6,0.5,10.7,1.2,52.4,,,,,,,,,,,,,25.16,76.1,,0.5,1.05,58.6,3.5,,6.0,17.7,,1.9,1.3,194.0,14.1,35.6,,,,87.5,54.9,54.8,,1.18
 Honduras,18.1,74.3,,41.0,17.48,1.7,,28.5,0.213,,7.6,57.9,0.494,28.7,49.5,64.7,3043.0,5008.0,10.2,10.7,9.8,107.3,42.4,42.4,6.3,41.0,41.0,,,0.977,0.465,,25.1,4319.0,38.7,40.0,96.0,63.0,20.0,23.7,4023.0,0.4,41.0,57.5,0.6,0.614,0.609,0.5579999999999999,28.5,28.5,28.5,25.1,24.4,41.5,19.6,0.373,0.43200000000000005,0.327,0.66,1.0,3.0,880.0,-1.4,-1.4,27.6,50.3,85.9,67.9,73.4,75.9,70.8,0.821,87.9,1.4,0.614,129.0,6.3,6.4,6.2,23.0,89.8,,,120.0,16.6,173.0,19.4,-0.3,-0.3,-0.3,-0.3,-0.3,2.8,7.1,85.9,29.2,25.1,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,92.2,79.8,-0.3,34.2,35.4,32.3,5.6,0.4,9.0,1.0,55.2,17.4,,57.5,-4.4,,,,,29.0,,,57.5,17.48,51.5,,78.3,1.05,47.7,25.8,25.7,2.6,5.8,85.0,19.2,1.91,41.0,4.6,8.0,,,,41.8,26.9,52.7,27.0,1.7
" Hong Kong, China (SAR)",,2.9,,71.0,0.13,0.92,,,0.25,,,211.9,0.852,0.2,86.5,58.8,40919.0,70536.0,16.3,16.3,16.3,389.4,,,58.5,,,,,0.965,,3.3,21.5,53592.0,390.8,107.0,109.0,101.0,69.0,22.4,54608.0,,71.0,0.3,0.9109999999999999,0.9440000000000001,0.927,0.9520000000000001,,,,21.5,,,2.8,,,,0.9540000000000001,,,26686.0,-1.4,-1.4,84.9,54.5,68.4,60.8,83.8,86.8,80.9,0.982,,,0.9440000000000001,,12.0,11.6,12.5,43.2,230.8,,,36.0,,68.0,,2.1,2.1,2.1,2.1,2.1,,20.7,68.4,,21.5,2.1,2.1,2.1,2.1,2.1,2.1,100.0,96.3,2.1,77.4,75.7,81.8,5.3,1.1,7.2,0.3,100.0,1.8,96.0,0.3,7.3,96.0,96.0,96.0,,14.0,,,0.3,0.13,0.9,0.8,,1.07,48.9,,76.5,,,98.0,,0.94,71.0,3.3,10.5,,,,6.1,1.3,15.2,6.6,0.92
 Hungary,10.5,20.0,,10.0,3.63,0.94,,7.6,0.125,,7.2,58.3,0.818,4.9,64.8,51.1,18632.0,29378.0,15.2,15.6,14.9,171.6,39.1,39.1,-4.0,22.9,22.9,69.3,,0.986,0.26,,21.8,25034.0,246.4,81.0,102.0,103.0,49.0,21.9,23740.0,,10.0,2.3,0.8270000000000001,0.8390000000000001,0.8340000000000001,0.826,7.6,7.6,7.6,21.8,3.1,14.6,5.2,0.792,0.769,0.706,0.8140000000000001,1.0,1.0,4929.0,3.6,3.6,72.8,47.3,63.4,54.8,75.8,79.2,72.2,0.8590000000000001,,,0.8390000000000001,17.0,11.8,11.6,12.1,41.7,120.5,,,,4.6,,5.4,0.6,0.6,0.6,0.6,0.6,,25.7,63.4,7.8,21.8,0.6,0.6,0.6,0.6,0.6,0.6,100.0,98.0,0.6,96.6,95.6,98.0,6.7,1.7,9.8,0.4,70.5,1.6,,2.3,2.8,,,,,11.0,,,2.3,3.63,15.6,1.4,100.0,1.06,46.8,10.1,86.9,6.9,25.8,96.0,,1.06,10.0,6.8,17.2,,,,5.8,,21.2,11.6,0.94
 Iceland,16.5,8.1,,2.4,1.23,0.8,,5.7,0.45,,8.6,106.9,0.9059999999999999,4.2,77.9,74.0,35299.0,49502.0,19.3,20.5,18.2,99.0,39.5,39.5,6.8,0.5,0.5,11.5,0.2,0.966,0.067,,19.1,43048.0,14.2,97.0,99.0,119.0,76.0,19.0,42425.0,,2.4,0.9,0.9129999999999999,0.9440000000000001,0.927,0.914,5.7,5.7,5.7,19.1,2.5,11.7,2.9,0.884,0.8740000000000001,0.807,0.935,4.0,7.0,1289.0,,,98.2,73.1,81.0,77.0,82.6,84.1,81.1,0.963,,,0.9440000000000001,3.0,12.2,12.2,12.6,36.0,116.3,0.2,0.2,,1.7,,2.2,-1.3,-1.3,-1.3,-1.3,-1.3,,20.8,81.0,5.8,19.1,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,100.0,98.8,-1.3,99.2,100.0,100.0,0.2,0.0,0.3,0.0,93.7,,,0.9,19.1,,,,98.2,10.0,,0.2,0.9,1.23,77.0,2.2,100.0,1.05,48.1,41.3,70.0,6.3,17.2,,,1.0,2.4,4.0,8.6,,,,8.8,,30.8,4.5,0.8
 India,18.8,26.7,,217.0,3.28,1.03,,26.5,0.12,,3.9,75.7,0.542,44.4,31.7,52.1,2437.0,8714.0,12.0,12.3,11.6,41.9,,,2.1,23.8,23.8,,,0.8320000000000001,0.534,,31.8,5757.0,7535.8,12.0,108.0,74.0,27.0,28.5,5691.0,0.3,217.0,3.4,0.56,0.6729999999999999,0.627,0.61,26.5,26.5,26.5,31.8,39.4,16.1,24.0,0.32899999999999996,0.456,0.512,0.565,10.0,13.0,13284.0,-0.7,-0.7,26.0,27.3,79.1,54.0,68.3,69.9,66.9,0.743,,18.3,0.6729999999999999,174.0,6.3,4.8,8.2,26.7,76.5,,,141.0,36.2,215.0,45.2,-0.4,-0.4,-0.4,-0.4,-0.4,0.2,8.6,79.1,27.1,31.8,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,87.6,44.2,-0.4,48.7,35.3,61.4,860.1,73.8,1309.1,121.4,32.8,9.8,,3.4,-2.2,,,,,31.0,,,3.4,3.28,36.0,0.6,83.2,1.11,18.5,12.2,,14.2,17.9,97.0,11.2,1.27,217.0,3.5,10.4,,,,78.0,46.4,43.6,,1.03
 Indonesia,13.6,48.9,,395.0,1.12,1.0,,18.2,0.138,61.5,3.3,46.8,0.616,33.0,44.9,62.9,6654.0,13371.0,12.7,12.7,12.7,41.9,21.5,21.5,2.3,50.2,50.2,,,0.9279999999999999,0.46799999999999997,3.6,34.1,10368.0,2676.5,,104.0,87.0,23.0,32.8,10037.0,0.4,395.0,0.6,0.657,0.7090000000000001,0.6859999999999999,0.696,18.2,18.2,18.2,34.1,20.8,17.3,16.5,0.488,0.561,0.5760000000000001,0.63,5.0,25.0,10407.0,,,22.0,48.9,82.7,65.8,69.0,71.2,67.0,0.754,95.2,9.3,0.7090000000000001,126.0,7.9,7.4,8.4,28.0,131.3,,,146.0,22.9,205.0,27.3,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,7.6,82.7,18.2,34.1,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,89.5,67.9,-0.7,47.3,42.9,51.7,173.1,13.2,258.2,24.6,53.3,,,0.6,-3.1,,,,,,7.8,,0.6,1.12,36.9,,95.2,1.05,37.4,17.1,38.7,1.6,4.5,97.0,32.0,1.0,395.0,4.5,16.7,14.4,14.4,14.4,47.4,30.4,41.6,22.9,1.0
 Iran (Islamic Republic of),,26.8,,16.0,0.34,1.17,,31.5,0.515,,7.6,68.5,0.741,18.0,49.4,38.1,4879.0,28042.0,14.9,14.6,15.1,39.0,,,0.5,6.6,6.6,,,0.861,0.512,2.8,34.0,16501.0,1309.5,51.0,109.0,89.0,72.0,22.7,16537.0,0.1,16.0,,0.711,0.825,0.789,0.772,31.5,31.5,31.5,34.0,37.3,46.6,10.6,0.465,0.528,0.41200000000000003,0.767,1.0,1.0,5237.0,-0.8,-0.8,45.3,15.2,70.3,42.8,75.7,76.9,74.7,0.857,,0.4,0.825,25.0,9.8,9.7,9.9,29.5,93.5,,,62.0,13.5,102.0,15.7,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,7.1,70.3,33.1,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.9,88.3,-1.0,67.7,66.8,70.2,56.6,4.0,79.4,6.9,73.4,,100.0,,,100.0,100.0,100.0,,27.0,3.9,,,0.34,0.9,,99.9,1.05,15.1,3.1,,2.9,4.2,,0.8,2.08,16.0,11.1,25.7,,,,40.3,1.6,33.1,,1.17
 Iraq,-2.6,79.3,,43.0,0.56,1.23,,22.0,0.9690000000000001,,3.4,8.7,0.502,20.3,60.1,43.0,5696.0,28241.0,10.1,9.7,11.5,75.8,,,1.8,1.9,1.9,,,0.8190000000000001,0.508,,24.4,15073.0,544.4,,,,,30.5,17105.0,,43.0,,0.593,0.7240000000000001,0.6679999999999999,0.777,22.0,22.0,22.0,24.4,30.6,16.1,19.3,0.348,0.519,0.6509999999999999,0.616,27.0,43.0,,,,17.2,18.4,74.7,46.6,69.7,71.9,67.5,0.764,,0.0,0.7240000000000001,50.0,6.6,5.4,7.8,19.4,92.9,,,130.0,26.7,196.0,32.2,2.8,2.8,2.8,2.8,2.8,0.8,5.5,74.7,22.3,24.4,2.8,2.8,2.8,2.8,2.8,2.8,86.1,85.7,2.8,45.6,35.8,55.5,20.3,1.1,36.1,5.6,69.9,,,,-2.1,,,,,,,,,0.56,0.8,0.0,99.5,1.07,12.4,26.5,,3.5,4.8,,,2.06,43.0,7.7,16.8,,,,35.6,34.0,72.3,,1.23
 Ireland,16.1,10.8,,7.2,0.21,0.88,,7.7,0.243,,7.8,107.1,0.91,5.6,75.3,54.6,38166.0,59106.0,19.6,19.7,19.5,216.2,29.5,29.5,81.0,10.9,10.9,85.4,,0.9790000000000001,0.131,,21.2,60818.0,286.0,97.0,101.0,127.0,84.0,20.3,48551.0,0.2,7.2,0.6,0.917,0.937,0.929,0.934,7.7,7.7,7.7,21.2,3.0,16.3,3.7,0.883,0.856,0.782,0.9079999999999999,2.0,7.0,9528.0,0.4,0.4,83.5,52.6,68.1,60.2,81.3,83.3,79.3,0.943,,,0.937,8.0,12.3,12.5,11.9,36.9,104.3,,,,3.1,,3.7,-6.0,-6.0,-6.0,-6.0,-6.0,,20.3,68.1,7.9,21.2,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,98.9,92.2,-6.0,87.5,86.8,85.9,3.1,0.6,4.7,0.4,62.5,,,0.6,-60.6,,,,99.7,,,,0.6,0.21,9.1,,100.0,1.06,47.3,19.9,81.3,4.2,18.0,99.0,,0.71,7.2,9.4,20.7,,,,12.6,,33.4,14.3,0.88
 Israel,16.4,10.4,,4.0,0.28,1.03,,12.9,0.273,,7.4,82.3,0.8759999999999999,1.0,81.2,60.8,23742.0,39856.0,16.0,16.5,15.5,59.5,31.9,31.9,3.8,7.6,7.6,96.3,,0.973,0.107,,19.8,32024.0,268.4,111.0,104.0,102.0,65.0,18.9,31734.0,,4.0,1.4,0.887,0.9109999999999999,0.9009999999999999,0.87,12.9,12.9,12.9,19.8,8.4,26.4,3.9,0.802,0.779,0.6409999999999999,0.922,5.0,2.0,2799.0,,,77.4,59.0,69.5,64.1,82.3,84.0,80.5,0.9590000000000001,,,0.9109999999999999,5.0,13.0,13.0,13.0,30.2,131.1,,,,3.0,,3.8,0.5,0.5,0.5,0.5,0.5,,18.4,69.5,13.5,19.8,0.5,0.5,0.5,0.5,0.5,0.5,100.0,100.0,0.5,88.8,87.3,90.3,4.9,0.9,8.1,0.8,92.2,0.8,,1.4,2.2,,,,,12.0,,,1.4,0.28,3.7,4.3,100.0,1.06,47.1,26.7,,2.3,8.7,98.0,,1.06,4.0,5.3,9.3,,,,8.1,,45.7,15.5,1.03
 Italy,3.9,6.2,,6.7,0.52,1.04,,11.2,0.052000000000000005,,9.0,169.7,0.7909999999999999,3.8,69.7,42.6,24693.0,44051.0,16.3,16.6,15.9,56.9,21.8,21.8,0.7,31.6,31.6,79.2,,0.9670000000000001,0.09,,17.3,34302.0,2083.2,99.0,101.0,103.0,63.0,16.9,34115.0,0.3,6.7,0.8,0.86,0.889,0.8759999999999999,0.8809999999999999,11.2,11.2,11.2,17.3,9.9,20.8,3.0,0.713,0.775,0.698,0.937,3.0,15.0,50732.0,1.7,1.7,58.1,39.0,58.4,48.4,82.8,85.0,80.5,0.966,,,0.889,4.0,10.2,10.0,10.4,45.9,147.4,,,,2.9,,3.4,0.9,0.9,0.9,0.9,0.9,,35.0,58.4,11.5,17.3,0.9,0.9,0.9,0.9,0.9,0.9,100.0,99.3,0.9,78.5,74.3,83.0,38.0,13.3,59.5,2.6,69.6,,,0.8,6.0,,,,,12.0,,,0.8,0.52,16.5,1.3,100.0,1.06,41.9,30.1,66.9,2.2,8.7,,,1.12,6.7,11.9,40.5,,,,17.8,,21.5,21.3,1.04
 Jamaica,14.2,56.8,,4.5,16.64,1.19,,15.9,0.526,,5.9,49.8,0.6859999999999999,18.5,66.0,57.8,5877.0,9825.0,13.1,14.4,12.8,76.1,,,6.5,31.0,31.0,,,0.982,0.425,5.5,21.3,8095.0,23.2,87.0,,81.0,27.0,21.2,7841.0,1.7,4.5,42.1,0.725,0.738,0.73,0.659,15.9,15.9,15.9,21.3,5.6,30.1,11.9,0.648,0.609,0.46,0.757,3.0,9.0,2123.0,,,42.2,56.7,77.2,66.8,75.8,78.3,73.5,0.8590000000000001,,,0.738,89.0,9.6,9.7,9.5,29.4,109.2,,,100.0,13.6,164.0,15.8,-6.5,-6.5,-6.5,-6.5,-6.5,0.4,13.8,77.2,16.6,21.3,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,92.9,85.4,-6.5,65.2,68.9,61.1,1.9,0.3,2.9,0.2,54.8,,93.0,42.1,-15.6,93.0,93.0,93.0,,22.0,13.0,,42.1,16.64,16.8,,94.0,1.05,45.9,16.7,,0.3,2.6,,88.0,1.78,4.5,13.5,31.4,,,,38.1,5.9,34.9,,1.19
 Japan,6.5,4.3,,16.0,0.08,0.92,,12.2,0.135,39.8,10.9,341.8,0.8390000000000001,3.6,70.5,58.0,26985.0,52236.0,15.2,15.2,15.3,35.6,,,0.1,68.5,68.5,93.7,,0.972,0.11800000000000001,,24.0,37883.0,4816.5,86.0,99.0,102.0,63.0,23.8,39322.0,,16.0,0.3,0.889,0.915,0.905,0.902,12.2,12.2,12.2,24.0,19.8,13.5,3.2,0.672,0.792,0.7809999999999999,0.948,2.0,4.0,19737.0,2.6,2.6,91.1,49.9,70.8,60.0,83.6,86.8,80.4,0.9790000000000001,,,0.915,5.0,12.5,12.6,12.4,46.3,125.5,,,,2.0,,3.0,0.6,0.6,0.6,0.6,0.6,,42.7,70.8,12.4,24.0,0.6,0.6,0.6,0.6,0.6,0.6,98.9,100.0,0.6,91.8,93.0,90.6,78.1,33.3,128.0,5.4,91.4,,,0.3,6.0,,,,99.9,16.0,,,0.3,0.08,6.3,3.3,100.0,1.06,43.1,11.6,99.9,9.2,21.7,,,0.83,16.0,3.3,5.5,,,,9.1,,21.3,3.6,0.92
 Jordan,,24.6,,5.8,14.26,1.19,,16.4,0.161,,6.3,105.5,0.706,3.7,69.5,34.0,2471.0,14157.0,13.0,13.3,12.8,98.1,,,4.3,1.1,1.1,,117.8,0.855,0.485,,24.1,8491.0,77.8,,,,37.0,23.4,8392.0,0.1,5.8,1.7,0.655,0.7659999999999999,0.733,0.669,16.4,16.4,16.4,24.1,16.9,20.5,11.9,0.5870000000000001,0.612,0.532,0.735,1.0,6.0,3761.0,5.7,5.7,60.1,13.9,63.8,39.2,74.2,75.9,72.5,0.8340000000000001,,,0.7659999999999999,58.0,10.3,10.0,10.7,22.1,150.6,117.8,117.8,92.0,15.5,127.0,18.1,23.9,23.9,23.9,23.9,23.9,5.8,6.3,63.8,16.5,24.1,23.9,23.9,23.9,23.9,23.9,23.9,98.6,96.7,23.9,81.3,78.5,85.6,5.5,0.3,9.2,1.2,90.3,,,1.7,-7.7,,,,,,,117.8,1.7,14.26,3.2,,100.0,1.05,16.0,11.6,,2.4,5.3,,14.3,2.06,5.8,13.1,33.3,,,,9.6,11.7,59.8,,1.19
 Kazakhstan,6.3,29.8,99.3,79.0,0.1,1.15,99.3,10.1,0.563,55.7,3.9,45.7,0.8059999999999999,18.0,61.4,67.4,17227.0,29488.0,15.0,15.4,14.6,53.0,,,3.5,1.2,1.2,,,1.0070000000000001,0.20800000000000002,2.8,27.9,23524.0,412.7,60.0,111.0,109.0,46.0,22.9,23164.0,0.2,79.0,4.8,0.7979999999999999,0.7929999999999999,0.797,0.823,10.1,10.1,10.1,27.9,5.9,12.7,11.6,0.758,0.7170000000000001,0.718,0.6759999999999999,1.0,1.0,6430.0,-10.4,-10.4,70.8,65.4,77.0,70.9,69.7,74.4,65.0,0.765,,,0.7929999999999999,12.0,11.7,11.7,11.7,29.3,148.2,,,120.0,11.2,298.0,12.6,1.9,1.9,1.9,1.9,1.9,0.0,10.2,77.0,10.1,27.9,1.9,1.9,1.9,1.9,1.9,1.9,91.1,97.8,1.9,100.0,98.1,99.3,11.8,1.2,17.8,2.0,57.2,1.0,100.0,4.8,-4.9,100.0,100.0,100.0,99.4,16.0,6.0,,4.8,0.1,1.6,0.2,100.0,1.06,48.7,20.1,75.1,9.6,48.1,98.0,63.3,1.36,79.0,4.9,4.6,,,,25.6,0.2,40.3,8.5,1.15
 Kenya,2.5,83.7,93.7,380.0,2.45,1.3,93.7,29.4,0.19699999999999998,66.3,5.2,45.2,0.534,37.8,47.7,58.0,2387.0,3230.0,11.7,11.3,12.1,44.2,,,1.0,7.8,7.8,,,0.9309999999999999,0.5579999999999999,5.3,21.5,2836.0,134.0,76.0,106.0,,,21.6,2806.0,5.6,380.0,4.8,0.557,0.599,0.578,0.504,29.4,29.4,29.4,21.5,22.9,33.1,32.1,0.41200000000000003,0.408,0.337,0.488,4.0,4.0,1114.0,,,21.0,62.4,68.9,65.6,66.7,69.1,64.3,0.718,,86.3,0.599,510.0,6.3,5.7,7.0,19.0,79.8,,,183.0,36.5,264.0,51.0,-0.2,-0.2,-0.2,-0.2,-0.2,3.9,4.6,68.9,29.5,21.5,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,58.5,29.8,-0.2,32.0,28.0,35.6,26.5,1.2,47.2,7.0,25.7,,,4.8,-0.3,,,,,31.0,8.0,,4.8,2.45,72.7,,16.0,1.03,39.4,20.8,,4.5,17.1,81.0,8.8,1.9,380.0,11.6,26.2,16.6,16.6,16.6,54.7,28.4,73.7,,1.3
 Kiribati,,18.7,,552.0,9.52,,,32.0,0.905,,7.6,,0.62,,,,,,12.9,13.4,12.6,113.3,,,0.5,15.0,15.0,,,,,,,1967.0,0.2,,104.0,,,,3692.0,,552.0,,,,0.621,0.545,32.0,32.0,32.0,,21.4,48.4,26.1,0.488,0.41600000000000004,0.281,0.524,19.0,16.0,4.0,,,13.0,,,,66.1,69.4,62.8,0.71,,,,90.0,7.9,,,22.4,36.5,,,157.0,43.6,240.0,55.9,-4.0,-4.0,-4.0,-4.0,-4.0,18.5,6.0,,33.1,,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,64.4,39.8,-4.0,,,,0.1,0.0,0.1,0.0,51.6,,,,2.1,,,,,,,,,9.52,4.3,,92.3,1.07,,8.7,,6.6,23.6,94.0,,,552.0,,,,,,,,57.0,,
